Country Name,Country Code,Year,"Net bilateral aid flows from DAC donors, United States (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)",Region,Income group
Ukraine,UKR,2017,231809997.558594,20590000.1525879,202850006.103516,355459991.455078,1104929993.29045,Europe & Central Asia,Lower middle income
Ukraine,UKR,2018,190860000.610352,37590000.1525879,234240005.493164,356529998.779297,1133770009.24572,Europe & Central Asia,Lower middle income
Ukraine,UKR,2019,198100006.103516,36580001.8310547,205100006.103516,412970001.220703,1027230016.52211,Europe & Central Asia,Lower middle income
Ukraine,UKR,2020,,,,,,Europe & Central Asia,Lower middle income
United Arab Emirates,ARE,2000,,50000.0007450581,649999.976158142,,2669999.9999255,Middle East & North Africa,High income
United Arab Emirates,ARE,2001,,,529999.971389771,,2449999.98621642,Middle East & North Africa,High income
United Arab Emirates,ARE,2002,430000.007152557,119999.997317791,500000.0,,3729999.90917742,Middle East & North Africa,High income
United Arab Emirates,ARE,2003,200000.002980232,109999.999403954,1080000.04291534,,4940000.15594064,Middle East & North Africa,High income
United Arab Emirates,ARE,2004,300000.011920929,,1029999.97138977,,5269999.87475574,Middle East & North Africa,High income
United Arab Emirates,ARE,2005,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2006,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2007,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2008,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2009,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2010,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2011,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2012,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2013,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2014,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2015,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2016,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2017,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2018,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2019,,,,,,Middle East & North Africa,High income
United Arab Emirates,ARE,2020,,,,,,Middle East & North Africa,High income
United Kingdom,GBR,2000,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2001,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2002,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2003,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2004,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2005,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2006,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2007,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2008,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2009,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2010,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2011,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2012,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2013,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2014,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2015,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2016,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2017,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2018,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2019,,,,,,Europe & Central Asia,High income
United Kingdom,GBR,2020,,,,,,Europe & Central Asia,High income
United States,USA,2000,,,,,,North America,High income
United States,USA,2001,,,,,,North America,High income
United States,USA,2002,,,,,,North America,High income
United States,USA,2003,,,,,,North America,High income
United States,USA,2004,,,,,,North America,High income
United States,USA,2005,,,,,,North America,High income
United States,USA,2006,,,,,,North America,High income
United States,USA,2007,,,,,,North America,High income
United States,USA,2008,,,,,,North America,High income
United States,USA,2009,,,,,,North America,High income
United States,USA,2010,,,,,,North America,High income
United States,USA,2011,,,,,,North America,High income
United States,USA,2012,,,,,,North America,High income
United States,USA,2013,,,,,,North America,High income
United States,USA,2014,,,,,,North America,High income
United States,USA,2015,,,,,,North America,High income
United States,USA,2016,,,,,,North America,High income
United States,USA,2017,,,,,,North America,High income
United States,USA,2018,,,,,,North America,High income
United States,USA,2019,,,,,,North America,High income
United States,USA,2020,,,,,,North America,High income
Uruguay,URY,2000,340000.003576279,239999.994635582,5309999.94277954,2480000.01907349,17829999.8287112,Latin America & Caribbean,High income
Uruguay,URY,2001,-1669999.95708466,,4239999.77111816,1950000.04768372,12709999.7345358,Latin America & Caribbean,High income
Uruguay,URY,2002,-1740000.00953674,19999.9995529652,2039999.96185303,2569999.9332428,9569999.87736344,Latin America & Caribbean,High income
Uruguay,URY,2003,-1899999.97615814,,2190000.05722046,4750000.0,12580000.1583993,Latin America & Caribbean,High income
Uruguay,URY,2004,-1639999.98569489,,319999.992847443,10189999.5803833,20299999.5481223,Latin America & Caribbean,High income
Uruguay,URY,2005,-1539999.96185303,,649999.976158142,9329999.92370605,12310000.0862032,Latin America & Caribbean,High income
Uruguay,URY,2006,400000.005960464,,250000.0,6769999.98092651,17600000.2920627,Latin America & Caribbean,High income
Uruguay,URY,2007,519999.980926514,109999.999403954,-2920000.07629395,9220000.26702881,29149999.8085201,Latin America & Caribbean,High income
Uruguay,URY,2008,970000.028610229,140000.000596046,-500000.0,11329999.9237061,24179999.5731563,Latin America & Caribbean,High income
Uruguay,URY,2009,959999.978542328,39999.9991059303,-270000.010728836,11829999.9237061,44229999.5794893,Latin America & Caribbean,High income
Uruguay,URY,2010,1129999.99523163,70000.0002980232,759999.990463257,7099999.90463257,39999999.0165233,Latin America & Caribbean,High income
Uruguay,URY,2011,1419999.95708466,100000.001490116,-9020000.45776367,9930000.30517578,11029999.9937415,Latin America & Caribbean,High income
Uruguay,URY,2012,370000.004768372,200000.002980232,519999.980926514,3410000.08583069,8670000.06698073,Latin America & Caribbean,High income
Uruguay,URY,2013,289999.99165535,560000.002384186,13970000.2670288,6639999.8664856,27099999.9921769,Latin America & Caribbean,High income
Uruguay,URY,2014,140000.000596046,389999.985694885,71309997.5585938,7829999.92370605,83079997.4445254,Latin America & Caribbean,High income
Uruguay,URY,2015,540000.021457672,2329999.92370605,730000.019073486,4639999.8664856,11899999.7973442,Latin America & Caribbean,High income
Uruguay,URY,2016,490000.009536743,939999.997615814,-1019999.98092651,1990000.00953674,7529999.97511507,Latin America & Caribbean,High income
Uruguay,URY,2017,59999.9986588955,389999.985694885,26209999.0844727,1139999.98569489,32829999.0650267,Latin America & Caribbean,High income
Uruguay,URY,2018,,,,,,Latin America & Caribbean,High income
Uruguay,URY,2019,,,,,,Latin America & Caribbean,High income
Uruguay,URY,2020,,,,,,Latin America & Caribbean,High income
Uzbekistan,UZB,2000,35659999.8474121,649999.976158142,9260000.22888184,10710000.038147,162949996.806681,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2001,50240001.6784668,759999.990463257,13729999.5422363,6110000.1335144,129040001.84685,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2002,74269996.6430664,1370000.00476837,21569999.6948242,7360000.1335144,163199996.130541,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2003,68360000.6103516,589999.973773956,19010000.2288818,5079999.92370605,174220001.880079,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2004,61240001.6784668,1450000.04768372,20329999.9237061,3099999.90463257,211230000.773445,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2005,34970001.2207031,550000.011920929,16959999.0844727,9180000.30517578,138999999.165535,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2006,49150001.5258789,129999.995231628,15779999.7329712,12609999.6566772,114230001.54458,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2007,19100000.3814697,50000.0007450581,16510000.2288818,10359999.6566772,121040000.034496,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2008,17959999.0844727,1000000.0,29459999.0844727,10600000.3814697,124269999.526441,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2009,9850000.38146973,1840000.0333786,32069999.6948242,6099999.90463257,83359999.7516721,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2010,14670000.0762939,1230000.01907349,25040000.9155273,6469999.79019165,91789999.8500943,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2011,6260000.22888184,839999.973773956,16389999.3896484,5829999.92370605,56559999.2536008,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2012,8930000.30517578,2589999.91416931,39419998.1689453,3559999.94277954,73239998.1636554,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2013,24659999.8474121,2410000.08583069,32169998.1689453,12180000.3051758,118239998.837933,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2014,21090000.1525879,2039999.96185303,19750000.0,7659999.84741211,105370000.347495,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2015,7369999.88555908,2299999.95231628,9090000.15258789,11800000.1907349,184230003.859847,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2016,6760000.22888184,1330000.04291534,14710000.038147,12670000.0762939,239519993.958995,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2017,8029999.73297119,2869999.88555908,15420000.0762939,19819999.6948242,355659994.373098,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2018,8630000.11444092,2990000.00953674,15460000.038147,27790000.9155273,283490004.41283,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2019,17209999.0844727,6309999.94277954,15380000.1144409,27319999.6948242,694660009.773447,Europe & Central Asia,Lower middle income
Uzbekistan,UZB,2020,,,,,,Europe & Central Asia,Lower middle income
Vanuatu,VUT,2000,560000.002384186,,,6179999.82833862,34449999.6583909,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2001,889999.985694885,,,4360000.1335144,28499999.7075647,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2002,1059999.94277954,,,4119999.88555908,26479999.7992814,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2003,1210000.03814697,,,3799999.95231628,31989999.5718151,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2004,1779999.97138977,,,2769999.98092651,37399999.3894249,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2005,1519999.98092651,,,5559999.94277954,38979999.8886883,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2006,3230000.01907349,39999.9991059303,9999.99977648258,7420000.07629395,48850000.2771616,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2007,2329999.92370605,39999.9991059303,,4530000.20980835,56690000.4725903,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2008,25879999.1607666,90000.0035762787,,4099999.90463257,93269997.8016317,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2009,22760000.2288818,100000.001490116,29999.9993294477,2779999.97138977,100870000.664145,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2010,19129999.1607666,90000.0035762787,,2049999.95231628,109499997.450039,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2011,3000000.0,109999.999403954,,1870000.00476837,91659998.415038,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2012,2210000.03814697,29999.9993294477,119999.997317791,4280000.20980835,102630001.427606,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2013,2670000.07629395,90000.0035762787,280000.001192093,4059999.94277954,91159998.3908236,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2014,3029999.97138977,19999.9995529652,70000.0002980232,300000.011920929,97550000.5688519,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2015,4929999.82833862,3740000.00953674,270000.010728836,9829999.92370605,160310003.008693,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2016,3460000.03814697,1299999.95231628,70000.0002980232,11920000.0762939,115110001.577064,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2017,3650000.09536743,70000.0002980232,59999.9986588955,569999.992847443,103889998.324215,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2018,3619999.88555908,9999.99977648258,,3549999.95231628,86329998.3274192,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2019,2390000.10490417,1850000.02384186,,2640000.10490417,78459999.235347,East Asia & Pacific,Lower middle income
Vanuatu,VUT,2020,,,,,,East Asia & Pacific,Lower middle income
"Venezuela, RB",VEN,2000,6820000.17166138,1350000.02384186,5469999.79019165,8770000.45776367,70100000.8545816,Latin America & Caribbean,
"Venezuela, RB",VEN,2001,10609999.6566772,59999.9986588955,2900000.09536743,4750000.0,38309999.462217,Latin America & Caribbean,
"Venezuela, RB",VEN,2002,10930000.3051758,109999.999403954,2970000.02861023,8359999.65667725,50539999.8091161,Latin America & Caribbean,
"Venezuela, RB",VEN,2003,12000000.0,129999.995231628,2859999.89509583,10500000.0,74680001.2998283,Latin America & Caribbean,
"Venezuela, RB",VEN,2004,9000000.0,419999.986886978,2109999.89509583,11180000.3051758,39550000.2652407,Latin America & Caribbean,
"Venezuela, RB",VEN,2005,8960000.03814697,150000.005960464,1980000.01907349,22069999.6948242,43129999.7754395,Latin America & Caribbean,
"Venezuela, RB",VEN,2006,9779999.73297119,,5960000.03814697,15630000.1144409,48699999.7124076,Latin America & Caribbean,
"Venezuela, RB",VEN,2007,10119999.8855591,119999.997317791,5639999.8664856,18469999.3133545,63299999.2724508,Latin America & Caribbean,
"Venezuela, RB",VEN,2008,9550000.19073486,519999.980926514,8210000.03814697,6800000.19073486,53519999.8412281,Latin America & Caribbean,
"Venezuela, RB",VEN,2009,11720000.2670288,2160000.08583069,8649999.61853027,3349999.90463257,50320000.4231185,Latin America & Caribbean,
"Venezuela, RB",VEN,2010,8390000.34332275,1090000.0333786,6989999.77111816,5869999.88555908,43249999.5660037,Latin America & Caribbean,
"Venezuela, RB",VEN,2011,8229999.54223633,779999.971389771,7940000.05722046,6039999.96185303,38229999.281466,Latin America & Caribbean,
"Venezuela, RB",VEN,2012,8590000.15258789,1600000.02384186,7340000.15258789,8310000.4196167,39090000.6853044,Latin America & Caribbean,
"Venezuela, RB",VEN,2013,6590000.15258789,3109999.89509583,6829999.92370605,4559999.94277954,29590000.0166148,Latin America & Caribbean,
"Venezuela, RB",VEN,2014,5570000.17166138,2349999.90463257,8050000.19073486,6949999.80926514,34189999.9938905,Latin America & Caribbean,
"Venezuela, RB",VEN,2015,7940000.05722046,2150000.09536743,9220000.26702881,2170000.07629395,25580000.3577024,Latin America & Caribbean,
"Venezuela, RB",VEN,2016,9859999.65667725,1350000.02384186,5860000.1335144,2059999.94277954,33669999.8117983,Latin America & Caribbean,
"Venezuela, RB",VEN,2017,12310000.4196167,1759999.99046326,7110000.1335144,2609999.89509583,76969999.9392032,Latin America & Caribbean,
"Venezuela, RB",VEN,2018,15140000.3433228,1730000.01907349,8829999.92370605,18770000.4577637,129610000.798479,Latin America & Caribbean,
"Venezuela, RB",VEN,2019,43340000.1525879,11140000.3433228,11060000.4196167,54979999.5422363,232919999.893755,Latin America & Caribbean,
"Venezuela, RB",VEN,2020,,,,,,Latin America & Caribbean,
Vietnam,VNM,2000,6789999.96185303,7929999.82833862,33299999.2370605,12109999.6566772,1274339991.94205,East Asia & Pacific,Lower middle income
Vietnam,VNM,2001,8670000.07629395,23700000.7629395,37900001.5258789,21260000.2288818,878910004.261881,East Asia & Pacific,Lower middle income
Vietnam,VNM,2002,14649999.6185303,26469999.3133545,41669998.1689453,18000000.0,786649989.575148,East Asia & Pacific,Lower middle income
Vietnam,VNM,2003,33729999.5422363,34590000.1525879,61650001.5258789,30010000.2288818,1010389994.59147,East Asia & Pacific,Lower middle income
Vietnam,VNM,2004,30489999.7711182,67669998.1689453,74809997.5585938,27930000.3051758,1244080013.62719,East Asia & Pacific,Lower middle income
Vietnam,VNM,2005,28139999.3896484,96620002.746582,82919998.1689453,42409999.8474121,1313769965.13084,East Asia & Pacific,Lower middle income
Vietnam,VNM,2006,45229999.5422363,82150001.5258789,86750000.0,41810001.373291,1360489986.9021,East Asia & Pacific,Lower middle income
